org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$723/0x00000263b046d4b8.<init>,0.0019
org.thymeleaf.processor.element.AbstractElementTagProcessor.<init>,0.0008
org.springframework.cglib.core.AbstractClassGenerator.<clinit>,0.0022
org.springframework.util.ClassUtils.forName,0.0012
java.lang.String.indexOf,0.0959
org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnAvailableEndpointCondition$ExposureFilter.<init>,0.0044
org.springframework.beans.propertyeditors.FileEditor.<init>,0.0018
com.fasterxml.jackson.databind.cfg.DatatypeFeatures$DefaultHolder.collectDefaults,0.0016
org.thymeleaf.util.ProcessorConfigurationUtils$ElementTagProcessorWrapper.process,0.0069
org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationMethod.<init>,0.0034
org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource.getConfigurationProperty,0.0022
org.springframework.web.context.request.async.WebAsyncUtils.createAsyncWebRequest,0.0008
org.springframework.boot.loader.net.protocol.jar.UrlJarFileFactory.createJarFileForNested,0.0009
org.springframework.core.ResolvableType$WildcardBounds.isAssignable,0.0034
org.hibernate.grammars.ordering.OrderingParser.<clinit>,0.0026
org.apache.catalina.startup.Tomcat.initBaseDir,0.0019
java.lang.invoke.LambdaForm$MH/0x00000263b001b800.invoke,0.0009
org.springframework.boot.autoconfigure.AutoConfigurationPackages$Registrar.registerBeanDefinitions,0.0016
java.lang.invoke.LambdaForm.lambdaName,0.0009
org.thymeleaf.standard.expression.ExpressionParsingUtil.parseAsToken,0.0008
org.springframework.core.io.support.SpringFactoriesLoader.loadFactoriesResource,0.0014
org.thymeleaf.spring6.dialect.SpringStandardDialect.createSpringStandardProcessorsSet,0.0016
java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos,0.5648
java.beans.Introspector.decapitalize,0.0044
org.springframework.core.ResolvableType.equalsType,0.0033
java.lang.invoke.InvokerBytecodeGenerator$ClassData.<init>,0.0025
org.hibernate.dialect.H2Dialect.<clinit>,0.0060
org.springframework.boot.loader.net.protocol.jar.LazyDelegatingInputStream.read,0.0470
org.apache.tomcat.util.http.Rfc6265CookieProcessor.parseCookieHeader,0.0027
org.springframework.data.util.CustomCollections$$Lambda$1209/0x00000263b08d6338.test,0.0033
sun.nio.fs.WindowsPath.checkRead,0.0009
org.hibernate.internal.SessionImpl.createActionQueue,0.0066
sun.security.util.KnownOIDs.register,0.0000
java.util.jar.JarFile.getJarEntry,0.0000
org.springframework.cache.interceptor.CacheOperation$Builder.getOperationDescription,0.0027
org.apache.tomcat.util.threads.ThreadPoolExecutor.addWorker,0.0000
org.hibernate.engine.spi.EntityKey.generateHashCode,0.0069
org.aspectj.weaver.JoinPointSignatureIterator.reset,0.0063
org.h2.mvstore.RootReference.getTotalCount,0.0085
org.hibernate.persister.entity.AbstractEntityPersister.getEntityPersister,0.0068
org.springframework.boot.loader.net.protocol.nested.NestedLocation.nestedEntryName,0.0009
org.springframework.cglib.proxy.Enhancer.<clinit>,0.0044
net.bytebuddy.utility.dispatcher.JavaDispatcher$DynamicClassLoader.invoker,0.0121
org.thymeleaf.engine.TemplateModelController.increaseModelLevel,0.0716
com.fasterxml.jackson.databind.util.ClassUtil.createInstance,0.0016
org.springframework.web.servlet.resource.ResourceUrlProviderExposingInterceptor.<clinit>,0.0025
org.springframework.boot.context.properties.bind.Bindable$$Lambda$273/0x00000263b015b5e0.<init>,0.0014
org.hibernate.sql.results.graph.entity.internal.EntitySelectFetchInitializer.<init>,0.0135
org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationsFactory.createOperation,0.0034
org.springframework.beans.factory.annotation.InjectionMetadata.inject,0.0096
org.hibernate.loader.ast.internal.LoaderSelectBuilder.applyRestriction,0.0026
org.springframework.core.type.ClassMetadata.hasEnclosingClass,0.0022
org.springframework.cache.annotation.AbstractCachingConfiguration.useCachingConfigurer,0.0018
net.bytebuddy.jar.asm.SymbolTable.<init>,0.0030
org.h2.message.TraceObject.setTrace,0.0085
org.hibernate.boot.model.internal.BagBinder.createCollection,0.0030
org.hibernate.grammars.hql.HqlParser.simplePathElement,0.0027
java.util.Properties.loadConvert,0.0083
java.util.stream.Collectors$$Lambda$5/0x800000010.get,0.0030
org.springframework.util.ConcurrentReferenceHashMap$Task.hasOption,0.0064
net.bytebuddy.description.type.TypeDescription$ForLoadedType.of,0.0026
org.springframework.core.annotation.MergedAnnotationsCollection.get,0.0012
java.util.stream.AbstractPipeline.evaluate,0.0052
net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$ParameterBinder.<clinit>,0.0121
org.hibernate.annotations.common.reflection.java.JavaReflectionManager$1.<init>,0.0030
java.util.Arrays.copyOfRange,0.0042
com.zaxxer.hikari.pool.ProxyFactory.getProxyConnection,0.0031
org.hibernate.boot.model.internal.AnnotatedJoinColumns.addColumn,0.0030
java.lang.Character.digit,0.0047
org.springframework.boot.actuate.autoconfigure.system.DiskSpaceHealthContributorAutoConfiguration.diskSpaceHealthIndicator,0.0034
org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.getDefaultReturnValueHandlers,0.0074
org.aspectj.weaver.reflect.ReflectionBasedResolvedMemberImpl.hasAnnotation,0.0025
org.hibernate.event.spi.AbstractEvent.getSession,0.0068
java.util.Properties$LineReader.readLine,0.0270
java.net.URL.equals,0.0018
org.springframework.boot.context.properties.ConfigurationPropertiesBean.findAnnotations,0.0018
org.apache.catalina.startup.Tomcat.<clinit>,0.0019
io.micrometer.core.instrument.MeterRegistry.getOrCreateMeter,0.0000
java.io.DataInputStream.readByte,0.0244
java.lang.invoke.InfoFromMemberName.getModifiers,0.0014
org.aspectj.weaver.UnresolvedType.equals,0.0162
java.util.concurrent.ConcurrentHashMap$TreeBin.<init>,0.0025
org.springframework.data.jpa.repository.query.StringQuery$ParameterBindingParser.parseParameterBindingsOfQueryIntoBindingsAndReturnCleanedQuery,0.0027
org.springframework.boot.context.config.ConfigDataEnvironmentContributor.lambda$withReplacement$1,0.0014
org.springframework.core.convert.support.NumberToNumberConverterFactory$NumberToNumber.<init>,0.0018
org.thymeleaf.spring6.processor.SpringInputCheckboxFieldTagProcessor.<init>,0.0008
java.util.RegularEnumSet.size,0.0038
org.jcp.xml.dsig.internal.dom.XMLDSigRI$2.run,0.0000
org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration.jacksonObjectMapperBuilder,0.0025
sun.invoke.util.BytecodeDescriptor.unparseSig,0.0027
java.lang.Class.cast,0.0034
java.util.Collections$UnmodifiableCollection$1.next,0.0000
java.util.stream.Collector.of,0.0063
org.springframework.context.annotation.ConditionEvaluator.getConditionClasses,0.0016
org.springframework.util.ClassUtils.isAssignableValue,0.0034
io.micrometer.observation.docs.ObservationDocumentation.observation,0.0083
org.hibernate.boot.internal.BootstrapContextImpl.<init>,0.0031
org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.<init>,0.0033
java.lang.invoke.LambdaForm$DMH/0x00000263b0019400.<clinit>,0.0009
org.springframework.aop.aspectj.AspectJExpressionPointcut.getShadowMatch,0.0296
org.springframework.util.StreamUtils.copyToString,0.0014
org.springframework.boot.context.properties.source.SpringConfigurationPropertySources$SourcesIterator.fetchNext,0.0111
org.hibernate.boot.model.internal.BinderHelper.lambda$getOverridableAnnotation$1,0.0030
org.aspectj.weaver.MemberImpl.typesToSignature,0.0036
org.thymeleaf.standard.expression.DefaultExpression.composeDefaultExpression,0.0037
java.lang.invoke.InvokerBytecodeGenerator.emitStoreInsn,0.0022
java.lang.ref.Reference.refersTo0,0.0274
net.bytebuddy.dynamic.scaffold.subclass.SubclassDynamicTypeBuilder.<init>,0.0026
java.lang.management.ManagementFactory.lambda$addMXBean$7,0.0000
java.util.zip.ZipFile.getInputStream,0.0000
org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor.visitAnnotation,0.0033
org.aspectj.apache.bcel.util.ClassLoaderRepository$SoftHashMap.<init>,0.0018
org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.lambda$buildLifecycleMetadata$1,0.0059
org.springframework.beans.factory.support.DefaultListableBeanFactory.requiresEagerInitForType,0.0016
